date,open_sandp_500,high_sandp_500,low_sandp_500,close_sandp_500,volume_sandp_500,value_fed_rate,open_gold_price,high_gold_price,low_gold_price,close_gold_price,volume_gold_price,value_oil_price,open_dow_jone,high_dow_jone,low_dow_jone,close_dow_jone,volume_dow_jone
2019-11-04,3078.96,3085.2,3074.87,3078.27,4.14685E9,1.56,1507.1,1507.1,1480.8,1480.8,31.0,1.56,27402.06,27517.58,27402.06,27462.11,2.7303E8
2019-11-05,3080.8,3083.95,3072.15,3074.62,4.48613E9,1.56,1483.2,1491.0,1483.2,1490.2,567.0,1.56,27500.23,27560.36,27453.55,27492.63,2.8635E8
2019-11-06,3075.1,3078.34,3065.89,3076.78,4.45819E9,1.55,1489.1,1489.1,1464.2,1464.2,581.0,1.55,27502.74,27526.05,27407.81,27492.56,2.3791E8
2019-11-07,3087.02,3097.77,3080.23,3085.18,4.14464E9,1.55,1469.1,1469.1,1461.3,1461.3,21.0,1.55,27590.16,27774.67,27590.16,27674.8,2.5902E8
2019-11-08,3081.25,3093.09,3073.58,3093.08,3.49915E9,1.55,1461.0,1461.0,1449.3,1455.5,22.0,1.55,27686.2,27694.95,27578.97,27681.24,2.2144E8
2019-11-12,3089.28,3102.61,3084.73,3091.84,3.46601E9,1.55,1456.8,1463.3,1456.8,1461.7,56.0,1.55,27701.59,27770.86,27635.32,27691.49,2.1367E8
2019-11-13,3084.18,3098.06,3078.8,3094.04,3.50928E9,1.55,1463.8,1471.8,1463.7,1471.8,83.0,1.55,27622.04,27806.4,27587.2,27783.59,2.7839E8
2019-11-14,3090.75,3098.2,3083.26,3096.63,3.27607E9,1.55,1469.1,1469.1,1467.3,1467.3,13.0,1.55,27757.2,27800.71,27676.97,27781.96,3.0397E8
2019-11-15,3107.92,3120.46,3104.6,3120.46,3.33565E9,1.55,1472.0,1472.0,1469.7,1470.9,141.0,1.55,27843.54,28004.89,27843.54,28004.89,2.8372E8
2019-11-18,3117.91,3124.17,3112.06,3122.03,3.43669E9,1.55,1467.7,1474.3,1467.7,1473.3,18.0,1.55,27993.22,28040.97,27969.24,28036.22,2.5232E8
2019-11-19,3127.45,3127.64,3113.47,3120.18,3.59007E9,1.55,1472.6,1474.5,1467.3,1473.3,31.0,1.55,28079.76,28090.21,27894.52,27934.02,2.4589E8
2019-11-20,3114.66,3118.97,3091.41,3108.46,4.03489E9,1.55,1463.1,1463.1,1463.1,1463.1,16.0,1.55,27879.55,27897.28,27675.28,27821.09,2.5814E8
2019-11-21,3108.49,3110.11,3094.55,3103.54,3.72056E9,1.55,1468.6,1468.6,1463.1,1463.1,19.0,1.55,27820.28,27828.33,27708.34,27766.29,2.3202E8
2019-11-22,3111.41,3112.87,3099.26,3110.29,3.22678E9,1.55,1457.1,1457.1,1455.5,1456.6,14.0,1.55,27831.23,27898.46,27773.98,27875.62,2.1478E8
2019-11-25,3117.44,3133.83,3117.44,3133.64,3.51153E9,1.55,1459.8,1459.8,1459.8,1459.8,346362.0,1.55,27917.77,28068.69,27917.77,28066.47,2.4842E8
2019-11-26,3134.85,3142.69,3131.0,3140.52,4.59559E9,1.55,1461.1,1461.9,1452.0,1453.4,88364.0,1.55,28080.75,28146.02,28042.21,28121.68,3.2405E8
2019-11-27,3145.49,3154.26,3143.41,3153.63,3.03309E9,1.55,1453.6,1465.6,1452.1,1465.6,7020.0,1.55,28156.47,28174.97,28075.23,28164.0,1.9821E8
2019-11-29,3147.18,3150.3,3139.34,3140.98,1.74302E9,1.56,1462.8,1464.4,1453.3,1462.3,2172.0,1.56,28103.16,28119.51,28042.53,28051.41,1.2063E8
